id: 0x4f4, data: ['0x00', '0x00', '0x00', '0x00', '0x7d', '0x00', '0x00', '0xee'], timestamp: 1723602079.8425741
id: 0x702, data: ['0x40', '0xe2', '0x00', '0x94', '0x3c', '0x33', '0x63', '0x00'], timestamp: 1723602110.893074
id: 0x39d, data: ['0x00', '0x2f', '0x33', '0x88', '0x00', '0x00', '0x26', '0x00'], timestamp: 1723602110.9125733
id: 0x47c, data: ['0x7b', '0x00', '0x01', '0x11', '0x00', '0x0e', '0x3e', '0x96'], timestamp: 1723602110.9335742
id: 0x3ff, data: ['0x57', '0xc3', '0x5a', '0x00', '0x9a', '0x00', '0x19', '0x00'], timestamp: 1723602110.9550738
id: 0x777, data: ['0x90', '0x00', '0x00', '0x00', '0x00', '0x00', '0x88', '0x00'], timestamp: 1723602110.9780736
id: 0x289, data: ['0xf8', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x03'], timestamp: 1723602111.0015757
id: 0x465, data: ['0x00', '0x00', '0x00', '0xf4', '0x81', '0x00', '0x00', '0x00'], timestamp: 1723602111.0235786
id: 0x326, data: ['0x8a', '0xd2', '0xc5', '0x00', '0x0f', '0x00', '0x24', '0x0d'], timestamp: 1723602111.0445755
id: 0x00b, data: ['0x68', '0xfa', '0x12', '0x63', '0xfe', '0x5b', '0x26', '0xa9'], timestamp: 1723602111.0670743
id: 0x21b, data: ['0x00', '0xf0', '0x00', '0x2f', '0x00', '0xb0', '0xff', '0x00'], timestamp: 1723602111.0880747
id: 0x43f, data: ['0x09', '0x00', '0x00', '0x00', '0xe3', '0x00', '0x00', '0x00'], timestamp: 1723602111.1140738
id: 0x17e, data: ['0xa9', '0x00', '0x82', '0x00', '0x0e', '0x81', '0x0f', '0xdd'], timestamp: 1723602111.135574
id: 0x75f, data: ['0x00', '0x6a', '0x7c', '0x5e', '0x2b', '0x00', '0x00', '0x00'], timestamp: 1723602111.1555738
id: 0x3a8, data: ['0x28', '0xe5', '0xd0', '0x46', '0x9c', '0x93', '0x18', '0x4f'], timestamp: 1723602111.175574
id: 0x368, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x96', '0x00', '0x00'], timestamp: 1723602111.195574
id: 0x0ff, data: ['0x00', '0x0f', '0xc4', '0x96', '0xb1', '0x81', '0x68', '0x11'], timestamp: 1723602111.2170732
id: 0x150, data: ['0xe4', '0x85', '0xfd', '0xd1', '0x82', '0x87', '0xfe', '0x68'], timestamp: 1723602111.2375736
id: 0x4d3, data: ['0x00', '0x10', '0xc8', '0xab', '0xc2', '0x00', '0x00', '0x00'], timestamp: 1723602111.2580736
id: 0x462, data: ['0xdf', '0xa3', '0xc5', '0x00', '0x00', '0x26', '0x66', '0xce'], timestamp: 1723602111.2775738
id: 0x3fa, data: ['0x98', '0x00', '0x00', '0x16', '0x71', '0x00', '0x39', '0x00'], timestamp: 1723602111.2980738
id: 0x65a, data: ['0x00', '0x3c', '0x00', '0xe3', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602111.3175735
id: 0x33e, data: ['0x39', '0x51', '0x04', '0x00', '0x00', '0x00', '0x00', '0x2c'], timestamp: 1723602111.3380735
id: 0x756, data: ['0x00', '0x00', '0x71', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602111.3575733
id: 0x289, data: ['0x30', '0xeb', '0x7f', '0x4b', '0x39', '0x8b', '0x4d', '0xe7'], timestamp: 1723602111.3805742
id: 0x2d1, data: ['0x00', '0x3c', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602111.4020774
id: 0x700, data: ['0x00', '0xb0', '0x52', '0x00', '0x00', '0x00', '0x5c', '0x00'], timestamp: 1723602111.423574
id: 0x008, data: ['0xe0', '0xec', '0x2f', '0x6e', '0xe8', '0x73', '0x95', '0x52'], timestamp: 1723602111.443574
id: 0x2f0, data: ['0x00', '0x06', '0xca', '0x00', '0xa0', '0x00', '0xb1', '0x00'], timestamp: 1723602111.4630737
id: 0x251, data: ['0xe6', '0x7c', '0x1e', '0xee', '0x7b', '0x31', '0x91', '0x52'], timestamp: 1723602111.4830735
id: 0x126, data: ['0x00', '0x0c', '0x00', '0x00', '0xf1', '0x00', '0x63', '0x26'], timestamp: 1723602111.5035858
id: 0x2da, data: ['0x00', '0x00', '0x00', '0x75', '0x00', '0x9a', '0xb3', '0x00'], timestamp: 1723602111.524074
id: 0x152, data: ['0xbf', '0x96', '0x00', '0x00', '0x00', '0x8a', '0x30', '0xa9'], timestamp: 1723602111.544573
id: 0x778, data: ['0x13', '0x00', '0xff', '0xd2', '0xc3', '0xf5', '0xd4', '0x46'], timestamp: 1723602111.5655737
id: 0x6c2, data: ['0xd7', '0xe3', '0x00', '0xb0', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602111.585074
id: 0x105, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x70', '0x00', '0x00'], timestamp: 1723602111.6055737
id: 0x62c, data: ['0x00', '0x00', '0x00', '0x00', '0xa8', '0x00', '0x00', '0x00'], timestamp: 1723602111.6260736
id: 0x758, data: ['0x00', '0x00', '0x00', '0xc4', '0x00', '0x00', '0xa1', '0x00'], timestamp: 1723602111.646074
id: 0x2c1, data: ['0xa9', '0xba', '0x00', '0xe4', '0xc0', '0x00', '0x9e', '0xca'], timestamp: 1723602111.6665735
id: 0x70f, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xc4', '0x00'], timestamp: 1723602111.6870737
id: 0x1ee, data: ['0x66', '0xbf', '0x00', '0x00', '0x00', '0x00', '0x00', '0xaa'], timestamp: 1723602111.7070737
id: 0x763, data: ['0x3c', '0x00', '0xe4', '0x00', '0x0d', '0xef', '0xec', '0xbd'], timestamp: 1723602111.727074
id: 0x644, data: ['0xbc', '0x04', '0x00', '0x28', '0x00', '0xfe', '0x64', '0x57'], timestamp: 1723602111.7475736
id: 0x7a9, data: ['0xb9', '0x24', '0x39', '0x5b', '0x0f', '0x00', '0x26', '0x00'], timestamp: 1723602111.767574
id: 0x5f7, data: ['0x36', '0xd0', '0xf1', '0xf2', '0x0b', '0x6e', '0x04', '0x01'], timestamp: 1723602111.7870748
id: 0x54a, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0xce', '0x00', '0xe8'], timestamp: 1723602111.8080738
id: 0x662, data: ['0x8a', '0x93', '0xad', '0xd1', '0x00', '0x7f', '0xd6', '0x18'], timestamp: 1723602111.828574
id: 0x04e, data: ['0x3e', '0x00', '0x00', '0x6b', '0x34', '0xc6', '0x00', '0x00'], timestamp: 1723602111.8495734
id: 0x18a, data: ['0x36', '0xe7', '0xe4', '0x76', '0xc9', '0xed', '0x00', '0x72'], timestamp: 1723602111.869574
id: 0x1c4, data: ['0xb2', '0x00', '0x00', '0x00', '0x00', '0x00', '0xea', '0xf7'], timestamp: 1723602111.8895738
id: 0x6b5, data: ['0xa2', '0x90', '0x00', '0x00', '0x31', '0x00', '0xab', '0x00'], timestamp: 1723602111.9090738
id: 0x605, data: ['0x3a', '0xc7', '0x3a', '0x75', '0xec', '0xa3', '0x41', '0xf8'], timestamp: 1723602111.9290738
id: 0x041, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x33', '0x00', '0x00'], timestamp: 1723602111.949574
id: 0x531, data: ['0x00', '0x00', '0x00', '0x07', '0x00', '0x00', '0xf9', '0x00'], timestamp: 1723602111.9690742
id: 0x066, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xb5'], timestamp: 1723602111.988573
id: 0x5d2, data: ['0x2e', '0x7b', '0xec', '0x99', '0xd1', '0xec', '0xeb', '0xad'], timestamp: 1723602112.0085738
id: 0x1da, data: ['0x00', '0x7e', '0xa7', '0x92', '0x06', '0x28', '0xfa', '0x2f'], timestamp: 1723602112.0290737
id: 0x5db, data: ['0x00', '0x00', '0x96', '0x00', '0x00', '0x00', '0x0a', '0x99'], timestamp: 1723602112.049574
id: 0x08a, data: ['0x00', '0x00', '0x0b', '0x00', '0x38', '0x42', '0x00', '0x5f'], timestamp: 1723602112.070074
id: 0x17f, data: ['0x7c', '0xd1', '0x1c', '0x5f', '0x49', '0xbd', '0x7d', '0x5e'], timestamp: 1723602112.0900736
id: 0x118, data: ['0x9f', '0x00', '0x00', '0x00', '0x00', '0x00', '0x7f', '0x00'], timestamp: 1723602112.1105738
id: 0x5ad, data: ['0x00', '0x00', '0x00', '0xae', '0x00', '0x00', '0x00', '0x19'], timestamp: 1723602112.1305735
id: 0x23f, data: ['0x20', '0xd9', '0x56', '0x2c', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602112.1505737
id: 0x352, data: ['0xd5', '0x00', '0xc0', '0x00', '0x0f', '0xca', '0x5e', '0x00'], timestamp: 1723602112.178577
id: 0x5d2, data: ['0x59', '0xb2', '0x9b', '0xee', '0xf3', '0xb8', '0x2d', '0x8a'], timestamp: 1723602112.201574
id: 0x02a, data: ['0xdd', '0x00', '0xd2', '0x00', '0xe5', '0x1c', '0xa5', '0x52'], timestamp: 1723602112.228075
id: 0x0d1, data: ['0x00', '0x81', '0x00', '0x00', '0x58', '0x00', '0xf5', '0x00'], timestamp: 1723602112.2505739
id: 0x696, data: ['0x04', '0xb0', '0xf1', '0xfd', '0x7c', '0xf1', '0xab', '0x63'], timestamp: 1723602112.272574
id: 0x380, data: ['0x9c', '0xf9', '0x8f', '0xad', '0x8b', '0x97', '0x78', '0xa7'], timestamp: 1723602112.2925737
id: 0x788, data: ['0xe7', '0x7e', '0x98', '0x00', '0x2f', '0xb1', '0x00', '0x40'], timestamp: 1723602112.3135734
id: 0x319, data: ['0x3a', '0x00', '0x2d', '0x00', '0x00', '0x00', '0xba', '0x00'], timestamp: 1723602112.3335738
id: 0x439, data: ['0x9f', '0xaf', '0xf1', '0x34', '0xae', '0x76', '0x00', '0x00'], timestamp: 1723602112.3570752
id: 0x481, data: ['0x00', '0x00', '0x00', '0x00', '0xb4', '0x00', '0x00', '0x00'], timestamp: 1723602112.3785741
id: 0x33d, data: ['0x6a', '0x00', '0x00', '0x00', '0x4c', '0x00', '0x00', '0x00'], timestamp: 1723602112.399574
id: 0x3de, data: ['0xd0', '0x00', '0x00', '0x6f', '0x00', '0x35', '0x00', '0x46'], timestamp: 1723602112.4205742
id: 0x592, data: ['0x60', '0x00', '0x31', '0x00', '0x02', '0x5b', '0x00', '0x00'], timestamp: 1723602112.4410734
id: 0x68f, data: ['0x23', '0x44', '0x00', '0x9a', '0x73', '0xcd', '0x94', '0x00'], timestamp: 1723602112.461574
id: 0x7a3, data: ['0x00', '0x00', '0x8b', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602112.4835734
id: 0x593, data: ['0x32', '0x42', '0x00', '0xb9', '0x7e', '0xb5', '0xc8', '0x3a'], timestamp: 1723602112.505074
id: 0x615, data: ['0xba', '0x3b', '0x90', '0x00', '0xa4', '0x0a', '0x00', '0x4a'], timestamp: 1723602112.5255737
id: 0x7a5, data: ['0xd9', '0x00', '0x00', '0x00', '0x6a', '0xb6', '0x4c', '0x00'], timestamp: 1723602112.545574
id: 0x50b, data: ['0xdc', '0x4d', '0xfc', '0xa8', '0x2f', '0x0b', '0xad', '0x75'], timestamp: 1723602112.5695739
id: 0x27f, data: ['0xb8', '0xac', '0x00', '0xa2', '0xe8', '0x66', '0x00', '0xe7'], timestamp: 1723602112.5900755
id: 0x7ce, data: ['0x00', '0x00', '0x00', '0xa8', '0x00', '0x1f', '0x00', '0xe9'], timestamp: 1723602112.6105738
id: 0x78b, data: ['0xd6', '0xf3', '0x00', '0x00', '0xa3', '0x00', '0xe4', '0x00'], timestamp: 1723602112.6310735
id: 0x619, data: ['0x49', '0x00', '0x00', '0x00', '0x00', '0x00', '0x48', '0x00'], timestamp: 1723602112.6520731
id: 0x12a, data: ['0x00', '0xb0', '0x00', '0xa7', '0xfc', '0xb0', '0xe2', '0x4a'], timestamp: 1723602112.6735735
id: 0x0ca, data: ['0x00', '0x00', '0x3b', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602112.696574
id: 0x783, data: ['0x9c', '0x00', '0x00', '0x00', '0x3a', '0x00', '0x0a', '0x99'], timestamp: 1723602112.716576
id: 0x7d1, data: ['0x1e', '0x61', '0x00', '0x42', '0x61', '0x00', '0x00', '0x6d'], timestamp: 1723602112.7375731
id: 0x0d4, data: ['0x04', '0xac', '0x15', '0x00', '0xbe', '0x82', '0x00', '0x00'], timestamp: 1723602112.7575762
id: 0x196, data: ['0xbe', '0x00', '0x00', '0x0d', '0x00', '0xb2', '0xda', '0x00'], timestamp: 1723602112.7890773
id: 0x043, data: ['0x8f', '0x33', '0x00', '0xbb', '0x27', '0x00', '0x00', '0x49'], timestamp: 1723602112.8130739
id: 0x1eb, data: ['0x9e', '0x04', '0x00', '0x00', '0x00', '0x4b', '0x00', '0x00'], timestamp: 1723602112.834074
id: 0x53d, data: ['0x9d', '0xe3', '0x00', '0x9d', '0xb7', '0x00', '0x00', '0x00'], timestamp: 1723602112.8540738
id: 0x388, data: ['0xf2', '0x00', '0x00', '0x00', '0x00', '0xa4', '0x00', '0x00'], timestamp: 1723602112.8745744
id: 0x099, data: ['0xbc', '0xb5', '0xa0', '0xfa', '0x9d', '0x85', '0x25', '0xfc'], timestamp: 1723602112.8955731
id: 0x551, data: ['0xa4', '0xcd', '0x63', '0x48', '0x5b', '0x52', '0x98', '0xfc'], timestamp: 1723602112.9165738
id: 0x6b4, data: ['0x2a', '0x81', '0x00', '0x00', '0x1a', '0xec', '0x7b', '0x9f'], timestamp: 1723602112.937074
id: 0x24e, data: ['0x00', '0x1c', '0xbc', '0x51', '0x84', '0x5a', '0xf1', '0x00'], timestamp: 1723602112.956574
id: 0x602, data: ['0x5f', '0x31', '0x9f', '0x00', '0x65', '0x73', '0x00', '0xff'], timestamp: 1723602112.9770737
id: 0x65e, data: ['0x31', '0x47', '0xd5', '0x00', '0xf5', '0x87', '0x00', '0x71'], timestamp: 1723602112.9980736
id: 0x409, data: ['0x1c', '0xa9', '0x67', '0x00', '0x38', '0x5e', '0x00', '0x00'], timestamp: 1723602113.018074
id: 0x239, data: ['0x00', '0x00', '0x00', '0x00', '0xee', '0x00', '0xe8', '0x00'], timestamp: 1723602113.0375733
id: 0x7cb, data: ['0x18', '0x46', '0xd0', '0xae', '0x00', '0xa2', '0xe3', '0xd7'], timestamp: 1723602113.0575738
id: 0x194, data: ['0x00', '0x00', '0x00', '0x00', '0x6d', '0x00', '0x00', '0x00'], timestamp: 1723602113.0775738
id: 0x72a, data: ['0x00', '0x80', '0x51', '0x00', '0x00', '0x00', '0x87', '0x00'], timestamp: 1723602113.0970755
id: 0x475, data: ['0xec', '0x1d', '0x00', '0x86', '0xaa', '0x00', '0xd7', '0x00'], timestamp: 1723602113.1215734
id: 0x6c6, data: ['0x70', '0x9a', '0xec', '0x42', '0x7e', '0x03', '0xe0', '0x23'], timestamp: 1723602113.143074
id: 0x041, data: ['0x00', '0x00', '0x10', '0x00', '0x3b', '0x00', '0x00', '0x00'], timestamp: 1723602113.1645734
id: 0x29f, data: ['0x00', '0x54', '0xd9', '0x0d', '0xac', '0x00', '0x60', '0xc9'], timestamp: 1723602113.1860747
id: 0x57c, data: ['0x00', '0x87', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602113.2075737
id: 0x298, data: ['0x00', '0x00', '0x00', '0xb7', '0x00', '0xd5', '0xea', '0xc6'], timestamp: 1723602113.228074
id: 0x303, data: ['0x00', '0x00', '0xcd', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602113.2490737
id: 0x437, data: ['0x70', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602113.268574
id: 0x2f0, data: ['0x41', '0x72', '0x00', '0xf1', '0xc6', '0xd0', '0x66', '0x00'], timestamp: 1723602113.2880738
id: 0x10a, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xd4', '0x00'], timestamp: 1723602113.308074
id: 0x24a, data: ['0x7c', '0x9d', '0x53', '0x06', '0xc7', '0x00', '0x71', '0x0b'], timestamp: 1723602113.329074
id: 0x224, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x1d', '0x00', '0x00'], timestamp: 1723602113.3500736
id: 0x26f, data: ['0xe3', '0x11', '0xe4', '0x87', '0xda', '0x00', '0x00', '0xb7'], timestamp: 1723602113.3705735
id: 0x0fe, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0xae', '0xba', '0xc1'], timestamp: 1723602113.3905747
id: 0x2b9, data: ['0x00', '0x00', '0xe2', '0x00', '0x4e', '0x5a', '0x00', '0x00'], timestamp: 1723602113.4120734
id: 0x46a, data: ['0x2c', '0x2b', '0x18', '0xa6', '0xc1', '0x1e', '0xcb', '0x5c'], timestamp: 1723602113.4325738
id: 0x1fa, data: ['0x27', '0xa1', '0x4e', '0x00', '0xbd', '0x03', '0x00', '0x00'], timestamp: 1723602113.4521084
id: 0x057, data: ['0xc4', '0x00', '0x00', '0xbf', '0x00', '0x00', '0x91', '0x00'], timestamp: 1723602113.4720738
id: 0x78c, data: ['0x5b', '0x00', '0x00', '0x75', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602113.4920733
id: 0x1b1, data: ['0x00', '0x98', '0x00', '0x00', '0x00', '0x66', '0x5b', '0x00'], timestamp: 1723602113.5120738
id: 0x04c, data: ['0x00', '0x00', '0x00', '0x11', '0x00', '0x00', '0x00', '0xa1'], timestamp: 1723602113.5315735
id: 0x795, data: ['0x00', '0xde', '0x00', '0x1a', '0x00', '0x00', '0x00', '0x47'], timestamp: 1723602113.5520744
id: 0x391, data: ['0x17', '0xb6', '0x6b', '0x94', '0xd1', '0xb0', '0x51', '0x2a'], timestamp: 1723602113.5735738
id: 0x44b, data: ['0x76', '0x69', '0x6b', '0xe9', '0xcf', '0xb0', '0x19', '0x4a'], timestamp: 1723602113.5950735
id: 0x4fc, data: ['0x00', '0x00', '0x86', '0x1e', '0xbc', '0x00', '0xe9', '0x00'], timestamp: 1723602113.6150742
id: 0x358, data: ['0x00', '0xb8', '0x00', '0x00', '0x03', '0x00', '0x00', '0xb6'], timestamp: 1723602113.635574
id: 0x454, data: ['0x04', '0xf0', '0x41', '0x5d', '0x00', '0x4e', '0x00', '0xe9'], timestamp: 1723602113.6550736
id: 0x307, data: ['0xfc', '0xfb', '0x00', '0x71', '0x1c', '0x00', '0x00', '0x00'], timestamp: 1723602113.674574
id: 0x292, data: ['0xb5', '0x00', '0x8a', '0x00', '0x00', '0xc8', '0x00', '0xaa'], timestamp: 1723602113.6945736
id: 0x1f8, data: ['0xc4', '0x00', '0x00', '0x6e', '0x7f', '0x00', '0xf2', '0xeb'], timestamp: 1723602113.7150738
id: 0x5d8, data: ['0x30', '0x6f', '0xfd', '0x12', '0x00', '0x70', '0xe1', '0x49'], timestamp: 1723602113.735574
id: 0x513, data: ['0x55', '0x00', '0xb3', '0x95', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602113.7565737
id: 0x19a, data: ['0x00', '0x5c', '0x00', '0x95', '0x00', '0x88', '0x00', '0x2a'], timestamp: 1723602113.7775738
id: 0x7d5, data: ['0x00', '0x00', '0x00', '0xfa', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602113.7985737
id: 0x621, data: ['0x00', '0x4e', '0xdf', '0xfb', '0x00', '0x67', '0x00', '0x00'], timestamp: 1723602113.8195734
id: 0x7c5, data: ['0x00', '0x8e', '0x00', '0x7a', '0x00', '0x00', '0x72', '0x09'], timestamp: 1723602113.840074
id: 0x462, data: ['0x8c', '0xc2', '0x20', '0x2e', '0xff', '0x23', '0x6d', '0x28'], timestamp: 1723602113.860574
id: 0x478, data: ['0x00', '0x00', '0x48', '0x00', '0x00', '0x00', '0x00', '0x19'], timestamp: 1723602113.8810735
id: 0x44c, data: ['0x00', '0x0b', '0x76', '0x00', '0xc3', '0x00', '0x60', '0x00'], timestamp: 1723602113.9010737
id: 0x273, data: ['0x00', '0x00', '0xbe', '0x00', '0x00', '0x00', '0x00', '0x59'], timestamp: 1723602113.9215736
id: 0x191, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x3d', '0xc9', '0x00'], timestamp: 1723602113.9415736
id: 0x409, data: ['0x52', '0xa9', '0xed', '0xa1', '0x00', '0x00', '0x32', '0x00'], timestamp: 1723602113.9625738
id: 0x0c5, data: ['0x00', '0x00', '0x84', '0xb6', '0xab', '0x00', '0x00', '0x00'], timestamp: 1723602113.9825737
id: 0x208, data: ['0x78', '0x62', '0x8a', '0x4e', '0x29', '0xc6', '0x1c', '0xa7'], timestamp: 1723602114.0045736
id: 0x350, data: ['0x57', '0x6e', '0xd7', '0xc6', '0x00', '0xfc', '0x3b', '0xa7'], timestamp: 1723602114.0255742
id: 0x55c, data: ['0x00', '0x00', '0x00', '0x88', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602114.0470731
id: 0x5e0, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x26', '0x5d'], timestamp: 1723602114.0675738
id: 0x195, data: ['0x05', '0x00', '0x00', '0x00', '0x00', '0x6c', '0x0a', '0xdd'], timestamp: 1723602114.0870738
id: 0x16f, data: ['0x00', '0xb8', '0xfc', '0x00', '0xef', '0x00', '0x20', '0x50'], timestamp: 1723602114.1065738
id: 0x24e, data: ['0x69', '0xcd', '0x91', '0x7a', '0x54', '0xbb', '0x58', '0x53'], timestamp: 1723602114.1255736
id: 0x437, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x4f', '0x66'], timestamp: 1723602114.1465738
id: 0x729, data: ['0x00', '0xe4', '0x00', '0x00', '0x00', '0x00', '0x5a', '0x00'], timestamp: 1723602114.1685736
id: 0x40d, data: ['0x00', '0xba', '0x00', '0x00', '0x00', '0x05', '0xb2', '0x00'], timestamp: 1723602114.1890738
id: 0x1b2, data: ['0xac', '0x00', '0x01', '0x00', '0x00', '0x0d', '0xe5', '0xe1'], timestamp: 1723602114.209574
id: 0x769, data: ['0x00', '0x6d', '0x94', '0x00', '0xb8', '0x00', '0x10', '0x4f'], timestamp: 1723602114.2295742
id: 0x2b1, data: ['0x04', '0xc3', '0xf6', '0x00', '0xe6', '0x54', '0x00', '0x00'], timestamp: 1723602114.249074
id: 0x765, data: ['0x88', '0x00', '0xc8', '0x00', '0x00', '0x33', '0x00', '0x00'], timestamp: 1723602114.271074
id: 0x2cb, data: ['0xe0', '0x11', '0x00', '0x00', '0x00', '0x00', '0xd8', '0xab'], timestamp: 1723602114.292073
id: 0x018, data: ['0x66', '0x00', '0x5e', '0xfa', '0x9d', '0x76', '0xf5', '0xf6'], timestamp: 1723602114.312573
id: 0x65d, data: ['0x00', '0x49', '0xa2', '0xec', '0x00', '0x00', '0x4c', '0xeb'], timestamp: 1723602114.334074
id: 0x41b, data: ['0xda', '0x00', '0x99', '0x61', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602114.3550732
id: 0x01e, data: ['0x44', '0x44', '0x37', '0x40', '0x37', '0x6c', '0xf6', '0xc3'], timestamp: 1723602114.3765745
id: 0x5cb, data: ['0x00', '0x00', '0x14', '0x00', '0x00', '0x00', '0x00', '0x99'], timestamp: 1723602114.4020736
id: 0x203, data: ['0x28', '0xa6', '0xdf', '0x5a', '0x71', '0x39', '0x11', '0x8d'], timestamp: 1723602114.4250736
id: 0x2e1, data: ['0x9d', '0x00', '0x00', '0x53', '0x7d', '0xaf', '0x8a', '0x00'], timestamp: 1723602114.4485762
id: 0x3f3, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xa2'], timestamp: 1723602114.4710739
id: 0x2df, data: ['0x52', '0xfd', '0x2d', '0x02', '0x79', '0x00', '0x12', '0x00'], timestamp: 1723602114.4930737
id: 0x7ad, data: ['0x00', '0x7b', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602114.516074
id: 0x7eb, data: ['0x8e', '0x92', '0x00', '0x00', '0x00', '0xa3', '0x00', '0x00'], timestamp: 1723602114.537074
id: 0x536, data: ['0x11', '0x00', '0x4b', '0x00', '0x00', '0x00', '0x00', '0x5d'], timestamp: 1723602114.5585737
id: 0x3ac, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xa1'], timestamp: 1723602114.5795739
id: 0x51f, data: ['0x00', '0xe0', '0xb2', '0xfb', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602114.5995758
id: 0x04c, data: ['0x10', '0xec', '0xbf', '0x57', '0x65', '0xd7', '0x00', '0xac'], timestamp: 1723602114.6200736
id: 0x546, data: ['0xc6', '0x00', '0x7f', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602114.6405737
id: 0x682, data: ['0x00', '0x00', '0x00', '0x00', '0x3a', '0x00', '0x00', '0x00'], timestamp: 1723602114.661574
id: 0x55c, data: ['0xa2', '0x00', '0x00', '0x48', '0x00', '0x00', '0x0b', '0x00'], timestamp: 1723602114.6820736
id: 0x1b6, data: ['0x00', '0x7b', '0x2b', '0x00', '0x6d', '0x44', '0x00', '0x00'], timestamp: 1723602114.7035737
id: 0x4ed, data: ['0xf3', '0x00', '0x1a', '0x0a', '0x00', '0x66', '0x00', '0xcd'], timestamp: 1723602114.7250733
id: 0x482, data: ['0x00', '0xc4', '0x95', '0x2a', '0x00', '0x00', '0x00', '0x83'], timestamp: 1723602114.745574
id: 0x62f, data: ['0x00', '0x12', '0xf6', '0x05', '0x00', '0x83', '0x84', '0x00'], timestamp: 1723602114.7660737
id: 0x758, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x14', '0x00'], timestamp: 1723602114.786574
id: 0x11d, data: ['0x00', '0xf9', '0x6b', '0x00', '0x00', '0x00', '0x98', '0xa4'], timestamp: 1723602114.8080738
id: 0x398, data: ['0x00', '0x0a', '0x57', '0x00', '0x00', '0xac', '0x5d', '0x7e'], timestamp: 1723602114.8285737
id: 0x584, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x1f', '0x00'], timestamp: 1723602114.8495734
id: 0x175, data: ['0x60', '0x48', '0x3f', '0x00', '0x49', '0x25', '0x00', '0x6e'], timestamp: 1723602114.8705738
id: 0x785, data: ['0x00', '0x55', '0x84', '0x5e', '0x00', '0x1f', '0x57', '0x76'], timestamp: 1723602114.8915734
id: 0x60a, data: ['0xf7', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xc8'], timestamp: 1723602114.9125738
id: 0x55d, data: ['0x00', '0x00', '0x00', '0xa3', '0x0f', '0x00', '0x46', '0x3a'], timestamp: 1723602114.932574
id: 0x46b, data: ['0x44', '0x00', '0x00', '0xd5', '0x00', '0x05', '0x73', '0xca'], timestamp: 1723602114.953574
id: 0x3f3, data: ['0x00', '0x00', '0x7c', '0x94', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602114.9735737
id: 0x5c0, data: ['0x00', '0x00', '0x9f', '0x00', '0x00', '0xfd', '0x72', '0x00'], timestamp: 1723602114.9945736
id: 0x78d, data: ['0x00', '0x00', '0x84', '0x00', '0x00', '0x9c', '0x4b', '0x00'], timestamp: 1723602115.0155737
id: 0x695, data: ['0x91', '0x00', '0x00', '0x0a', '0x24', '0xbf', '0x28', '0x8f'], timestamp: 1723602115.0350738
id: 0x594, data: ['0x98', '0x4c', '0x15', '0xe8', '0xa8', '0xf8', '0x49', '0x83'], timestamp: 1723602115.0555735
